Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s),Numero de Sensores,Real-time Mode,Cycle Time Constraint,Emergency Detection time Constraint
Sensor3,ruim,342906,342.96,0.05425,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,343666,343721,0.05511,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,344428,344482,0.05481,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,345197,345253,0.05562,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,345951,346005,0.05373,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,346712,346764,0.05216,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,347467,347.52,0.05368,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,348226,348.28,0.05387,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,348974,349028,0.05393,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,349733,349786,0.05321,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,350483,350538,0.05487,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,351228,351282,0.05342,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,351973,352026,0.05233,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,352725,352779,0.05339,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,353472,353526,0.05362,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,354226,354278,0.05263,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,354974,355028,0.05354,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,355.75,355805,0.05503,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,356519,356576,0.05715,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,357.3,357357,0.05788,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,358.06,358117,0.05688,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,358835,358889,0.05443,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,359589,359643,0.05363,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,360364,360417,0.05267,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,361.12,361181,0.0611,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,361902,361956,0.05422,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,362.06,362116,0.05624,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,362219,362275,0.05646,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,362.37,362425,0.05456,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,362523,362577,0.05398,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,362679,362737,0.05814,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,362843,362902,0.05865,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,363007,363063,0.05604,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,363.16,363217,0.05761,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,363317,363373,0.05616,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,363478,363532,0.05412,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,363.63,363688,0.05757,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,363787,363839,0.05156,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,363936,363986,0.05049,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,364085,364141,0.05603,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,364245,364305,0.05968,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,364409,364467,0.05781,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,365167,365227,0.05951,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,365924,365982,0.05868,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,366682,366.74,0.0587,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,366839,366892,0.05319,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,366985,367039,0.05384,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,367135,367185,0.05051,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,367286,367346,0.05938,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,367449,367506,0.05794,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,367605,367658,0.0537,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,367752,367809,0.05632,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,367906,367959,0.05308,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,368058,368113,0.05498,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,368214,368271,0.05729,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,368369,368422,0.05268,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,368517,368.57,0.05311,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,368668,368718,0.05064,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,368821,368878,0.05779,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,368983,369039,0.05635,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,369138,369186,0.04807,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,369279,369332,0.05345,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,369.43,369479,0.04953,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,369.58,369637,0.05644,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,369737,369794,0.05725,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,369894,369947,0.05216,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,370.04,370091,0.05068,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,370188,370238,0.05081,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,370.34,370.4,0.05985,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,370506,370564,0.05818,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,370.67,370724,0.05415,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,370.82,370874,0.05371,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,370971,371024,0.05233,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,371731,371783,0.05153,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,372509,372.56,0.05051,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,373257,373309,0.05201,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,374019,374073,0.05312,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,374759,374.81,0.05083,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,375519,375573,0.05456,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,376265,376317,0.05171,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,377017,377069,0.05162,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,377764,377814,0.05061,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,378514,378565,0.05072,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,379253,379304,0.05164,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,380014,380066,0.05189,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,380773,380826,0.05321,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,381537,381592,0.05471,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,382296,382347,0.05065,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,383032,383082,0.04956,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,383777,383828,0.05121,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,384541,384592,0.0516,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,385328,385381,0.05321,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,386129,386187,0.05803,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,386927,386.98,0.05256,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,387719,387.77,0.05119,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,388.48,388531,0.05021,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,389251,389302,0.05144,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,390023,390075,0.05177,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,390803,390857,0.05431,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,391557,391608,0.05149,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,392331,392384,0.05272,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,393085,393134,0.0491,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,393855,393905,0.05035,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,394613,394665,0.05186,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,395375,395426,0.05123,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,396118,396168,0.05031,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,396877,396929,0.05265,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,397623,397674,0.05106,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,398376,398428,0.05228,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,399124,399174,0.05071,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,399881,399931,0.05016,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,400616,400667,0.05027,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,401361,401411,0.05016,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,402085,402134,0.04954,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,402843,402901,0.05888,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,403.58,403631,0.05141,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,404325,404375,0.0499,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,405054,405103,0.04977,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,405798,405.85,0.05142,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,406528,406578,0.05016,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,407.27,407322,0.05181,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,407411,407464,0.05335,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,407563,407618,0.05513,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,407.72,407776,0.05564,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,407873,407928,0.05506,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,408028,408.08,0.05261,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,408176,408232,0.05553,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,408336,408392,0.05655,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,408493,408.55,0.05651,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,408.64,408695,0.0547,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,408792,408843,0.05094,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,408933,408982,0.04973,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,409082,409138,0.05583,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,409236,409.29,0.05444,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,409387,409441,0.05378,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,409536,409587,0.05088,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,409678,409.73,0.05247,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,409839,409898,0.05955,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,410005,410058,0.05313,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,410153,410206,0.05297,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,410.3,410349,0.0483,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,410443,410495,0.05212,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,410594,410653,0.05853,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,410751,410806,0.0547,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,410902,410956,0.05373,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,411058,411.11,0.0525,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,411202,411252,0.04989,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,411356,411415,0.05889,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,411517,411574,0.05718,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,411668,411.72,0.05188,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,411814,411863,0.04907,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,411957,412.01,0.05281,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,412113,412172,0.05863,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,412273,412329,0.05588,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,412425,412481,0.05534,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,412582,412633,0.0516,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,412726,412782,0.05539,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,412886,412942,0.0564,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,413043,413094,0.05049,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,413186,413236,0.0502,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,413336,413388,0.05183,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,413481,413534,0.05265,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,413637,413696,0.05869,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,413797,413852,0.05555,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,414545,414.6,0.05432,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,415263,415316,0.05326,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,415998,416051,0.05257,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,416733,416789,0.0559,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,417.5,417556,0.0558,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,418262,418323,0.06029,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,419031,419083,0.0521,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,419775,419.83,0.05505,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,420533,420583,0.04919,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,421284,421341,0.05664,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,422.05,422103,0.05314,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,422791,422847,0.05612,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,423543,423594,0.05109,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,424295,424352,0.05761,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,425069,425125,0.0559,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,425.22,425273,0.05307,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,425371,425422,0.05172,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,425.52,425577,0.05701,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,425.68,425738,0.05821,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,425.84,425895,0.05549,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,425994,426049,0.05415,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,426153,426209,0.05676,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,426305,426361,0.05664,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,426464,426526,0.06242,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,426635,426693,0.05796,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,426788,426843,0.05456,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,427553,427612,0.05899,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,428342,428399,0.05643,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,429.14,429.2,0.05959,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,429.94,429994,0.05415,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,430734,430789,0.05438,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,431505,431562,0.05647,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,432285,432344,0.05932,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,433049,433104,0.05496,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,433841,433.9,0.05869,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,434638,434.69,0.05227,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,435.43,435487,0.05725,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,436213,436271,0.05826,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,437008,437066,0.05748,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,437785,437838,0.05311,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,438562,438616,0.05432,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,439334,439389,0.05519,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,440116,440172,0.05653,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,440899,440953,0.05426,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,441685,441742,0.05723,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,442476,442533,0.05743,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,443267,443323,0.05637,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,444051,444109,0.05776,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,444843,444903,0.05995,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,445.64,445695,0.05528,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,446407,446466,0.05883,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,447172,447228,0.05673,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,447932,447992,0.0598,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,448699,448758,0.05888,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,449476,449531,0.05469,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,450264,450316,0.05178,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,451038,451095,0.05776,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,451819,451872,0.05311,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,452588,452645,0.0565,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,453358,453413,0.05508,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,454105,454.16,0.0542,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,454866,454919,0.0534,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,455.62,455675,0.05483,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,456387,456438,0.0517,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,457144,457202,0.05741,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,457918,457.97,0.05213,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,458764,458824,0.06069,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,459573,459625,0.05204,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,460353,460415,0.06251,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,461174,461225,0.05067,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,461943,461996,0.05312,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,462692,462743,0.05044,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,463436,463489,0.05295,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,464189,464.24,0.0505,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,464935,464.99,0.05441,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,465694,465746,0.05211,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,466427,466.48,0.05349,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,467186,467239,0.05264,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,467949,468007,0.05816,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,468711,468759,0.04844,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,469457,469511,0.05418,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,470206,470254,0.04834,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,470954,471009,0.05508,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,471699,471751,0.0519,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,472439,472494,0.05498,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,473195,473248,0.05341,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,473963,474017,0.05405,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,474709,474759,0.05009,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,475466,475518,0.05184,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,476212,476261,0.04934,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,476975,477028,0.05326,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,477709,477761,0.05195,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,478439,478.49,0.0512,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,479905,479958,0.05371,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,481375,481427,0.05214,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,482827,482879,0.05295,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,484292,484346,0.05379,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,485772,485825,0.05319,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,487222,487274,0.05266,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,488679,488731,0.05195,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,490126,490179,0.05297,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,491633,491688,0.05586,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,493127,493185,0.05813,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,494.61,494665,0.05518,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,496104,496158,0.05444,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,497608,497661,0.05249,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,499116,499168,0.0521,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,500594,500649,0.05475,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,502096,502152,0.05522,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,503607,503662,0.05511,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,505126,505183,0.05675,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,505895,505953,0.05745,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,507445,507504,0.05888,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,508961,509021,0.05926,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,510437,510.49,0.05339,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,511912,511969,0.05701,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,513391,513443,0.05241,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,514847,514901,0.05394,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,515591,515644,0.05344,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,516351,516406,0.05494,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,517095,517152,0.05621,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,517861,517918,0.05712,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,518.02,518073,0.05247,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,518169,518225,0.05559,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,518332,518389,0.05645,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,518486,518.54,0.05494,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,518637,518695,0.05741,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,518793,518845,0.05201,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,518943,518998,0.05517,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,519103,519162,0.05844,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,519265,519319,0.05442,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,519418,519478,0.06018,twenty,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,519581,519632,0.05082,twenty,Real-time OFF,SATISFIED,SATISFIED
